Nama Pu,Alamat Pu,Kota Pu,Prov Pu,Kode Pos Pu,Nama Jenis Produk,Merek Dagang,Jml Produk,No Daftar,Tgl Daftar,No Sert,Tgl Sert,Tgl Valid,Nama Produk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Kunyit Irisan
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Kunyit Bubuk
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Kemukus Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Cabai Jamu Utuh
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", TEMULAWAK IRISAN
PT. NATURAL JAVA SPICE,"Raya Bumi Maspion I, Kav. 5 No. 14, Kel. Romokalisari, Kec. Benowo",Surabaya,Jawa Timur,60192,"Garam, rempah, sup, saus, salad, serta produk protein",Natural Java Spice,22,SH2022-1-037532,"16 August, 2022, 00:00",ID00410000430290822,"1 September, 2022, 00:00","1 September, 2026, 00:00", Temulawak Bubuk
"SURYATI DJOJO,SH","Pakis Gunung 1C No. 5A, Kel. Pakis, Kec. Sawahan",Kota Surabaya,Jawa Timur,60256,Roti dan Kue,Nena Cake,1,SH2021-1-018363,"16 December, 2021, 00:00",ID35110000214221221,"29 December, 2021, 00:00","29 December, 2025, 00:00",Nena Cake                                                                                                                                                                                                                   
"SURYATI DJOJO,SH","Jl. Pakis Gunung 1C No. 5A, Kel. Pakis, Kec. Sawahan",Kota Surabaya,Jawa Timur,60256,Roti dan Kue,Nena cake,1,SH2021-1-019150,"21 December, 2021, 00:00",ID35110000217871221,"3 January, 2022, 00:00","3 January, 2026, 00:00",Kue Semprit                                                                                                                                                                        
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Cappucino With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Cappucino No Sugar KOFFIKU
IRENE KUSUMAWARDANI,JL. IR. SOEKARNO NO. 394 KEDUNG BARUK RUNGKUT,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,New Darell Cake & Bakery,2,SH2022-1-036199,"30 July, 2022, 00:00",ID35110000495560722,"24 October, 2022, 00:00","24 October, 2026, 00:00",Choco Chips
IRENE KUSUMAWARDANI,JL. IR. SOEKARNO NO. 394 KEDUNG BARUK RUNGKUT,KOTA SURABAYA,JAWA TIMUR,-,Produk bakeri,New Darell Cake & Bakery,2,SH2022-1-036199,"30 July, 2022, 00:00",ID35110000495560722,"24 October, 2022, 00:00","24 October, 2026, 00:00",Corn Flakes
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Gandul Daging
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Liwet
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Pecel Onclang
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bacem Telur
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bacem Puyuh
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bacem Tempe
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bakwan Jagung
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Tempe Mendoan
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Perkedel
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Kripik Tempe Kering
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Tahu Isi
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Gudir
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Gudir Mutiara
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Janggelan
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Wedang Jehe
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Telur Onclang
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Martabak
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Langgi
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Dungdung
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Rambak
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Putih
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Gurih
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Gandul Campur
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Teh Panas / Dingin Wasgitel
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Teh Jeruk Nipis
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Kopi Tubruk
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Teh Susu Gula Jawa
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nogosari
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Kerupuk Bawang Goreng
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Gandul Daging
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Liwet
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Pecel Onclang
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bacem Telur
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bacem Puyuh
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bacem Tempe
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Bakwan Jagung
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Tempe Mendoan
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Perkedel
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Kripik Tempe Kering
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Tahu Isi
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Gudir
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Gudir Mutiara
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Janggelan
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Wedang Jehe
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Telur Onclang
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Martabak
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Langgi
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Dungdung
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Rambak
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Putih
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Gurih
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nasi Gandul Campur
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Teh Panas / Dingin Wasgitel
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Teh Jeruk Nipis
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Kopi Tubruk
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Es Teh Susu Gula Jawa
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Nogosari
CV. SELERA ABADI MAKMUR,"Jl. Bawean No. 20, Kel. Ngagel, Kec. Wonokromo",Kota Surabaya,Jawa Timur,60275,Penyediaan makanan dan minuman dengan pengolahan,Ngastina,58,SH2022-1-005921,"20 April, 2022, 00:00",ID35110000499080422,"7 October, 2022, 00:00","7 October, 2026, 00:00",Ngastina Kerupuk Bawang Goreng
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Almond Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Almond Latte No Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Caramel Latte With Sugar KOFFIKU
CV. FREYSEA INDO CITRA,"JL. Greenwood Perumahan Citraland E-9 No. 6 RT 001 RW 007, Kel. Made, Kec. Sambikerep",Kota Surabaya,Jawa Timur,60219,Minuman dengan pengolahan,KOFFIKU,44,SH2022-1-039210,"26 August, 2022, 00:00",ID35110000464980822,"6 October, 2022, 00:00","6 October, 2026, 00:00",Caramel Latte No Sugar KOFFIKU
